Country,Qualification,Work Type,Experience (Years),Job Title,Salary ($),Job Portal,Gender Preference,Job Posting Date,Job Posting Time,Company Size,Latitude,Longitude
India,B.Tech,Full time,5,Data Scientist,147523.2,Indeed,Female,2022-03-04,15:56,416849,15.277381770570516,86.90066175660785
India,B.Tech,Full time,7,AeroSpace Engineer,55318.38,Indeed,Female,2023-01-01,12:29,306356,23.44490848953601,79.7823254813761
Germany,B.Tech,Full time,9,Art Teacher,86436.91,Indeed,Female,2021-05-30,16:05,487752,52.54247827081579,10.244970026944507
Germany,B.Tech,Full time,12,Art Teacher,128718.8,Indeed,Female,2022-11-07,14:06,291179,51.11100489277793,12.08793390368703
Germany,B.Tech,Full time,12,Art Teacher,118579.17,Indeed,Female,2020-03-31,17:07,136422,52.79591838055472,10.523467071159113
India,B.Tech,Full time,13,Data Scientist,84823.37,Indeed,Female,2022-03-16,15:27,380014,15.170792984234845,74.05687191959389
India,B.Tech,Full time,6,AeroSpace Engineer,72504.94,Indeed,Female,2021-02-13,15:03,242192,35.80342590874272,78.0351212663906
Germany,B.Tech,Full time,5,Data Scientist,66553.81,Indeed,Female,2023-05-26,14:31,370857,53.679393329215614,14.018533653117334
India,B.Tech,Full time,9,Art Teacher,95907.08,Indeed,Female,2023-05-12,16:41,286813,25.54289431901889,83.2993692366537
Germany,B.Tech,Full time,3,Data Scientist,71517.86,Indeed,Female,2020-07-24,12:07,359218,51.48960082870383,8.10567463585086
Germany,B.Tech,Full time,15,Art Teacher,77988.8,Indeed,Female,2023-06-26,12:58,361794,52.20428874492336,10.911916606710394
Germany,B.Tech,Full time,6,Art Teacher,10406.46,Indeed,Female,2020-07-03,14:54,279859,51.04586251438785,10.314695777179036
India,B.Tech,Full time,6,AeroSpace Engineer,66417.0,Indeed,Female,2020-06-29,14:53,221855,35.41255236927067,85.54588829215554
Germany,B.Tech,Full time,3,Data Scientist,22037.53,Indeed,Female,2021-12-02,14:03,452647,52.421541670792195,8.877250158769648
Germany,B.Tech,Full time,13,Art Teacher,101716.53,Indeed,Female,2020-08-26,13:26,151615,53.009583109465886,6.627781287365365
India,B.Tech,Full time,16,Art Teacher,59508.0,Indeed,Female,2021-06-25,17:43,223354,16.831731573578995,88.02379604534345
Germany,B.Tech,Full time,7,AeroSpace Engineer,41631.06,Indeed,Female,2022-01-24,15:51,405761,53.249472288904,6.929979028264821
Germany,B.Tech,Full time,10,Data Scientist,87724.77,Indeed,Female,2021-10-16,13:59,392490,54.46047053104112,6.972865373847931
Germany,B.Tech,Full time,13,AeroSpace Engineer,76966.11,Indeed,Female,2020-01-07,16:34,276605,47.76952929207699,6.206583656904144
Germany,B.Tech,Full time,9,AeroSpace Engineer,144528.87,Indeed,Female,2021-01-20,16:06,473977,51.25171980172245,13.748643059533883
India,B.Tech,Full time,16,Data Scientist,56821.3,Indeed,Female,2022-05-10,12:39,400228,25.735686232564838,89.96081708267435
India,B.Tech,Full time,6,AeroSpace Engineer,136562.7,Indeed,Female,2020-05-29,12:21,207566,24.365296838027767,72.93999897951556
Germany,B.Tech,Full time,7,Art Teacher,121786.39,Indeed,Female,2021-04-16,17:56,324005,47.40052730097288,9.122681040690887
India,B.Tech,Full time,15,AeroSpace Engineer,125841.42,Indeed,Female,2022-12-02,14:39,181117,11.666023431191563,74.17938322676098
India,B.Tech,Full time,7,Data Scientist,35037.53,Indeed,Female,2022-03-25,12:31,346389,10.578494641058734,70.13792951992619
Germany,B.Tech,Full time,16,AeroSpace Engineer,139142.59,Indeed,Female,2022-10-08,17:27,421240,47.449292241955696,6.644847422401896
India,B.Tech,Full time,10,Data Scientist,43729.73,Indeed,Female,2023-03-02,16:31,268283,27.776411939492952,69.62820254497906
Germany,B.Tech,Full time,9,AeroSpace Engineer,24450.58,Indeed,Female,2020-04-30,16:50,121349,53.222237562592,10.639981517590815
India,B.Tech,Full time,9,AeroSpace Engineer,35271.61,Indeed,Female,2021-10-31,12:00,365255,27.952850019564956,70.16712931255172
India,B.Tech,Full time,19,Art Teacher,38312.39,Indeed,Female,2021-04-30,15:19,250951,27.97939679724378,88.62140314354471
India,B.Tech,Full time,19,Data Scientist,121843.4,Indeed,Female,2020-01-25,14:16,239455,24.709869747947607,79.06078970556318
Germany,B.Tech,Full time,5,AeroSpace Engineer,107391.75,Indeed,Female,2022-01-27,12:38,280560,48.42763915589427,8.39325713511345
Germany,B.Tech,Full time,19,AeroSpace Engineer,51170.13,Indeed,Female,2022-09-01,13:39,403367,52.88649422207808,14.815909183647825
India,B.Tech,Full time,18,Data Scientist,66424.4,Indeed,Female,2022-11-16,15:54,198097,35.75721894196266,75.03453219031586
Germany,B.Tech,Full time,10,AeroSpace Engineer,17379.12,Indeed,Female,2020-07-06,13:50,490322,51.01682624538426,12.853984847730272
India,B.Tech,Full time,7,AeroSpace Engineer,134667.13,Indeed,Female,2022-01-01,13:05,431901,36.650996847107585,76.25873722628394
Germany,B.Tech,Full time,14,Data Scientist,71506.01,Indeed,Female,2020-05-01,16:20,435043,49.24769181434539,6.405825579555649
India,B.Tech,Full time,12,Art Teacher,59048.66,Indeed,Female,2021-07-28,17:44,150382,29.876748172849922,70.02469697600685
Germany,B.Tech,Full time,5,AeroSpace Engineer,99735.69,Indeed,Female,2021-05-08,13:32,217242,52.371302372689584,7.664984015691139
Germany,B.Tech,Full time,5,Art Teacher,26455.32,Indeed,Female,2023-04-15,15:17,468136,49.76196362019673,11.882623661878668
India,B.Tech,Full time,18,AeroSpace Engineer,135365.41,Indeed,Female,2022-06-20,13:31,204437,25.95884540219837,92.27929640391842
India,B.Tech,Full time,4,AeroSpace Engineer,55294.2,Indeed,Female,2020-05-15,14:46,402065,20.308694521163293,96.0867048282064
India,B.Tech,Full time,14,AeroSpace Engineer,79756.49,Indeed,Female,2020-07-02,12:56,376620,16.816231159502568,82.41553518167235
Germany,B.Tech,Full time,16,AeroSpace Engineer,23375.14,Indeed,Female,2023-04-22,15:52,415153,49.45674727716596,10.667637770468072
Germany,B.Tech,Full time,7,Data Scientist,95122.85,Indeed,Female,2020-12-22,13:32,346389,51.85917347644043,13.33625480278431
India,B.Tech,Full time,11,Art Teacher,109406.09,Indeed,Female,2023-02-25,17:50,176289,29.855267993234513,84.8153773925984
Germany,B.Tech,Full time,9,AeroSpace Engineer,75061.85,Indeed,Female,2021-05-30,13:01,338400,48.16860123426441,9.152005094361014
India,B.Tech,Full time,4,AeroSpace Engineer,51854.99,Indeed,Female,2021-09-27,17:01,106766,32.388133628751994,88.75704578740361
India,B.Tech,Full time,14,AeroSpace Engineer,134065.71,Indeed,Female,2020-04-23,13:45,258336,13.792997350338048,72.10366838567454
Germany,B.Tech,Full time,16,Art Teacher,90478.13,Indeed,Female,2023-06-08,15:23,466709,49.395668057019435,7.953049973080487
Germany,B.Tech,Full time,16,Data Scientist,90529.89,Indeed,Female,2023-05-12,12:20,182047,47.506612661352634,8.504668674567059
India,B.Tech,Full time,7,Art Teacher,42595.86,Indeed,Female,2020-12-28,15:39,258987,12.667492424939326,81.45373599480335
Germany,B.Tech,Full time,6,Data Scientist,117901.33,Indeed,Female,2021-12-19,14:16,458067,53.3066022876817,8.72231929063206
Germany,B.Tech,Full time,12,Art Teacher,59121.87,Indeed,Female,2021-06-21,16:01,214983,53.54058561565931,10.203981446316241
India,B.Tech,Full time,15,Data Scientist,130780.74,Indeed,Female,2022-11-18,12:53,176755,21.87837739026543,94.97024455393048
Germany,B.Tech,Full time,19,Art Teacher,49712.11,Indeed,Female,2020-05-12,15:02,306684,48.90719098790114,7.764056007692674
India,B.Tech,Full time,17,Art Teacher,64515.68,Indeed,Female,2021-10-09,17:12,197710,14.727204397241556,91.45387707191361
India,B.Tech,Full time,14,Data Scientist,99913.22,Indeed,Female,2022-06-09,12:20,80625,28.111789858473912,71.79167018450171
Germany,B.Tech,Full time,7,Art Teacher,92240.21,Indeed,Female,2023-01-09,12:12,391469,50.26850354860105,8.430692263995377
India,B.Tech,Full time,18,Data Scientist,109774.8,Indeed,Female,2020-09-01,15:07,459468,11.456111927734494,94.40421453891824
India,B.Tech,Full time,8,Data Scientist,113369.83,Indeed,Female,2021-12-24,13:18,199703,16.05664040429455,69.30080719698064
India,B.Tech,Full time,20,AeroSpace Engineer,76090.07,Indeed,Female,2021-07-25,16:58,369675,9.093231252920283,75.59120927691637
Germany,B.Tech,Full time,7,Data Scientist,72847.93,Indeed,Female,2021-12-23,16:57,188793,50.28536731757209,9.332600140970195
Germany,B.Tech,Full time,16,Art Teacher,112875.64,Indeed,Female,2022-01-24,16:03,94684,48.73958113813087,6.026479541887666
India,B.Tech,Full time,14,AeroSpace Engineer,89067.12,Indeed,Female,2021-08-14,14:05,317518,30.191245860052078,69.60810867792215
India,B.Tech,Full time,5,Art Teacher,17547.38,Indeed,Female,2021-09-26,17:32,207168,33.17864668323614,75.98527892199019
India,B.Tech,Full time,11,Data Scientist,149941.85,Indeed,Female,2022-09-10,12:06,400956,26.171426339103228,82.46547172158249
India,B.Tech,Full time,10,Data Scientist,33261.76,Indeed,Female,2021-05-01,17:51,98261,27.040301477019504,92.1831727300086
Germany,B.Tech,Full time,16,Data Scientist,63626.28,Indeed,Female,2023-02-18,13:25,105047,48.25073507891551,7.15129593478304
India,B.Tech,Full time,11,Data Scientist,140065.05,Indeed,Female,2023-06-16,12:04,384950,22.685335552111344,94.69460439332931
Germany,B.Tech,Full time,14,Art Teacher,129240.16,Indeed,Female,2020-01-23,14:58,91240,49.364733654124876,7.109286605672888
India,B.Tech,Full time,13,Art Teacher,149087.71,Indeed,Female,2020-06-15,17:40,385510,13.317757137491222,77.36990190694388
Germany,B.Tech,Full time,14,Art Teacher,24810.77,Indeed,Female,2021-09-01,14:53,275094,51.32250028880696,12.198517171705618
India,B.Tech,Full time,5,AeroSpace Engineer,131846.13,Indeed,Female,2023-07-24,13:53,412510,15.490121970497363,74.96616255530367
Germany,B.Tech,Full time,18,AeroSpace Engineer,36776.39,Indeed,Female,2022-04-20,13:37,462025,49.27792472316185,11.655716120584144
India,B.Tech,Full time,19,Data Scientist,42467.94,Indeed,Female,2021-07-19,14:58,485197,26.822652084189656,90.37564670084386
India,B.Tech,Full time,12,Art Teacher,37424.41,Indeed,Female,2023-06-29,15:21,379985,24.972539924416047,89.32649874340301
Germany,B.Tech,Full time,19,Art Teacher,54826.86,Indeed,Female,2021-12-15,12:55,172314,49.46875426700545,11.55601940597653
Germany,B.Tech,Full time,5,AeroSpace Engineer,54700.45,Indeed,Female,2020-05-03,12:19,389933,52.418613171881184,8.5862318074931
India,B.Tech,Full time,4,Art Teacher,23263.24,Indeed,Female,2020-03-07,12:14,378972,11.045513395867044,78.25203971528823
Germany,B.Tech,Full time,12,Data Scientist,136784.85,Indeed,Female,2022-04-15,12:13,136895,54.104172228495806,9.76687277998548
India,B.Tech,Full time,5,AeroSpace Engineer,125521.45,Indeed,Female,2021-03-18,13:33,87625,36.38876599313629,87.90998513237562
India,B.Tech,Full time,7,AeroSpace Engineer,108493.58,Indeed,Female,2023-06-29,15:55,398371,20.009879934948863,84.3315466090862
India,B.Tech,Full time,20,Art Teacher,86134.35,Indeed,Female,2022-03-10,15:02,322693,35.00131548992204,75.95875025209762
India,B.Tech,Full time,8,AeroSpace Engineer,146733.08,Indeed,Female,2022-07-04,12:39,491242,30.57755063957368,80.66378279394621
India,B.Tech,Full time,20,Art Teacher,120162.92,Indeed,Female,2021-10-13,12:53,466178,22.800262227147613,81.44255170886449
Germany,B.Tech,Full time,8,Data Scientist,71013.84,Indeed,Female,2022-09-08,17:21,166176,54.3407397463948,6.205294494628736
Germany,B.Tech,Full time,3,Art Teacher,72224.41,Indeed,Female,2022-09-19,13:35,399978,51.30009005532049,8.060101770128968
Germany,B.Tech,Full time,12,Art Teacher,132549.51,Indeed,Female,2020-03-29,12:58,294389,49.558977640052866,11.774256430138962
Germany,B.Tech,Full time,8,Data Scientist,67414.08,Indeed,Female,2021-11-10,12:24,205573,50.79348411255768,13.513557458844272
Germany,B.Tech,Full time,8,Data Scientist,40490.45,Indeed,Female,2022-11-30,14:20,330036,48.753368965629264,8.632436660998362
India,B.Tech,Full time,17,Art Teacher,74705.91,Indeed,Female,2020-08-10,13:59,117006,35.93239409671846,72.48211513244053
India,B.Tech,Full time,12,AeroSpace Engineer,50471.46,Indeed,Female,2021-09-01,12:02,477230,33.889960419333164,82.13627958636711
Germany,B.Tech,Full time,19,AeroSpace Engineer,143463.82,Indeed,Female,2021-06-13,12:22,408898,50.63999924911069,9.434305032828759
India,B.Tech,Full time,7,AeroSpace Engineer,12137.09,Indeed,Female,2022-10-03,12:05,337961,28.860702731642306,91.41829493036286
India,B.Tech,Full time,13,Data Scientist,55975.85,Indeed,Female,2023-03-09,15:56,99378,14.887687078751895,97.15050686707343
India,B.Tech,Full time,5,AeroSpace Engineer,101699.13,Indeed,Female,2023-06-27,14:59,291908,34.08215363352839,85.2421295222415
Germany,B.Tech,Full time,18,AeroSpace Engineer,85909.12,Indeed,Female,2022-10-16,13:51,168828,54.32660350423048,11.628564563550338
Germany,B.Tech,Full time,8,AeroSpace Engineer,89527.73,Indeed,Female,2022-08-11,15:01,303770,54.76374963069445,9.786410391812808
India,B.Tech,Full time,15,Art Teacher,68690.63,Indeed,Female,2022-06-28,12:00,108656,29.754966316632817,96.59455800531681
India,B.Tech,Full time,6,Art Teacher,79895.42,Indeed,Female,2020-06-07,15:34,270461,34.54670098288525,92.73951130337915
Germany,B.Tech,Full time,5,Art Teacher,112770.62,Indeed,Female,2020-06-29,16:13,132843,51.555000875672086,10.391998027507995
India,B.Tech,Full time,16,AeroSpace Engineer,114387.45,Indeed,Female,2021-05-16,15:45,171701,28.208475907143615,72.63744656363266
Germany,B.Tech,Full time,9,Data Scientist,86352.66,Indeed,Female,2023-06-26,15:29,335255,50.224369769295166,11.905843691054915
Germany,B.Tech,Full time,8,AeroSpace Engineer,58325.84,Indeed,Female,2022-09-02,17:40,313814,52.81966269405493,12.63590853459402
Germany,B.Tech,Full time,13,Art Teacher,71348.3,Indeed,Female,2022-01-15,16:07,276773,53.75741774113004,9.827747333345817
Germany,B.Tech,Full time,19,Data Scientist,125211.6,Indeed,Female,2023-05-12,14:55,385855,53.93616662423314,13.849501964688484
India,B.Tech,Full time,14,AeroSpace Engineer,140490.81,Indeed,Female,2022-05-06,12:01,113967,30.184981004631183,95.17220375790504
India,B.Tech,Full time,19,AeroSpace Engineer,99194.97,Indeed,Female,2022-11-19,13:45,487165,16.92171320867815,83.81046049771868
Germany,B.Tech,Full time,13,AeroSpace Engineer,144598.83,Indeed,Female,2023-06-30,13:04,181535,54.16634228564796,6.825616823621614
India,B.Tech,Full time,7,Art Teacher,136385.42,Indeed,Female,2021-07-17,17:21,270390,34.40178889900379,91.24728676182525
India,B.Tech,Full time,12,AeroSpace Engineer,46360.09,Indeed,Female,2021-09-18,15:07,97609,32.3789757123263,72.65350319392249
Germany,B.Tech,Full time,7,Data Scientist,61974.95,Indeed,Female,2020-10-26,13:58,185256,49.16544585737041,8.211514972500563
India,B.Tech,Full time,15,Art Teacher,17603.07,Indeed,Female,2021-01-24,13:40,198419,22.35073141632427,77.06490163506673
India,B.Tech,Full time,11,Data Scientist,121765.42,Indeed,Female,2021-08-29,14:10,154454,15.258252144112099,95.50782862471029
Germany,B.Tech,Full time,10,Data Scientist,138661.8,Indeed,Female,2021-01-04,13:08,439763,49.35248389082832,8.973449459526812
Germany,B.Tech,Full time,12,AeroSpace Engineer,135590.57,Indeed,Female,2022-07-25,16:02,293939,50.59324466287261,8.179186041220243
Germany,B.Tech,Full time,18,AeroSpace Engineer,88507.38,Indeed,Female,2020-10-15,12:02,145114,52.29092454069643,14.873712935759542
India,B.Tech,Full time,12,AeroSpace Engineer,90423.14,Indeed,Female,2021-11-03,16:48,132429,26.894375782633816,74.07386923890151
Germany,B.Tech,Full time,20,AeroSpace Engineer,12267.06,Indeed,Female,2022-01-13,13:38,408135,50.689074076856805,14.837185909367502
India,B.Tech,Full time,14,Data Scientist,42653.68,Indeed,Female,2022-09-18,16:30,367342,10.858296152120968,80.53855337011169
India,B.Tech,Full time,13,AeroSpace Engineer,119372.4,Indeed,Female,2021-03-20,14:59,344589,14.120639821089288,88.94539757841235
India,B.Tech,Full time,17,AeroSpace Engineer,45471.82,Indeed,Female,2023-01-30,12:07,326175,23.940618429290144,85.96237821862039
Germany,B.Tech,Full time,19,Data Scientist,109717.1,Indeed,Female,2022-08-19,16:14,394580,49.691712701170886,7.577476407341795
India,B.Tech,Full time,18,AeroSpace Engineer,92353.21,Indeed,Female,2021-07-07,17:08,95752,14.648567043116305,83.4537222674314
India,B.Tech,Full time,20,Art Teacher,70426.86,Indeed,Female,2020-03-18,15:13,392471,21.654623198233377,76.9167605055256
India,B.Tech,Full time,17,Data Scientist,97172.22,Indeed,Female,2022-11-03,14:53,86915,9.046258808814661,95.59847143251041
Germany,B.Tech,Full time,4,AeroSpace Engineer,126608.03,Indeed,Female,2022-02-16,13:40,381751,47.81946651796927,7.411790721267858
India,B.Tech,Full time,4,AeroSpace Engineer,27750.79,Indeed,Female,2021-11-11,15:39,255705,15.864403460482972,71.24597019877167
India,B.Tech,Full time,4,Data Scientist,97765.34,Indeed,Female,2021-02-06,14:05,336714,10.399762481810573,69.9299477952873
Germany,B.Tech,Full time,18,Data Scientist,43689.8,Indeed,Female,2020-10-13,15:35,272929,50.47043157367146,6.65976432022999
Germany,B.Tech,Full time,10,Data Scientist,38253.48,Indeed,Female,2022-12-09,14:23,454672,47.64034026417516,7.3457914553182935
Germany,B.Tech,Full time,17,AeroSpace Engineer,54601.44,Indeed,Female,2020-04-23,12:10,119670,47.59011600633891,14.357221517333539
India,B.Tech,Full time,17,Data Scientist,149936.46,Indeed,Female,2020-07-06,17:51,331856,12.746131368107102,68.81701230460845
India,B.Tech,Full time,14,AeroSpace Engineer,13755.98,Indeed,Female,2020-12-13,16:00,398205,21.757048009405842,86.28252468182649
Germany,B.Tech,Full time,19,Data Scientist,43922.49,Indeed,Female,2020-01-17,14:08,324568,48.05736792893045,7.302602141120129
Germany,B.Tech,Full time,18,Data Scientist,34597.2,Indeed,Female,2023-02-27,16:49,133332,53.55941932271664,10.866415437001839
Germany,B.Tech,Full time,19,Art Teacher,69897.62,Indeed,Female,2020-08-01,12:27,286616,47.55518209933613,9.894340600897943
Germany,B.Tech,Full time,14,Art Teacher,79212.61,Indeed,Female,2022-12-11,14:40,399875,52.751550447677204,9.62800533579342
India,B.Tech,Full time,12,Data Scientist,98345.27,Indeed,Female,2023-02-27,14:26,178999,30.815758574180258,71.5231172867352
India,B.Tech,Full time,15,AeroSpace Engineer,82244.58,Indeed,Female,2021-03-23,17:45,358643,23.366532826821356,94.96787672188104
Germany,B.Tech,Full time,19,AeroSpace Engineer,19183.76,Indeed,Female,2022-04-04,13:17,436607,51.27807363964829,10.852047277825632
India,B.Tech,Full time,5,Data Scientist,62554.65,Indeed,Female,2021-03-11,14:32,382534,12.610317484240783,92.9444339173741
Germany,B.Tech,Full time,9,Data Scientist,92805.82,Indeed,Female,2021-01-30,14:55,287306,49.03471998100176,13.524764797021755
India,B.Tech,Full time,20,Art Teacher,132265.06,Indeed,Female,2020-01-23,14:39,485334,25.456073137910195,73.28509055198732
Germany,B.Tech,Full time,11,Data Scientist,132065.18,Indeed,Female,2020-12-05,12:25,207030,52.70359954741455,7.840594730272459
Germany,B.Tech,Full time,13,AeroSpace Engineer,57359.95,Indeed,Female,2022-04-20,17:15,378199,52.23165344328518,9.02182845191147
India,B.Tech,Full time,5,Art Teacher,35874.26,Indeed,Female,2022-04-23,15:56,420783,31.039008115700746,76.87011272251817
Germany,B.Tech,Full time,10,Art Teacher,137423.94,Indeed,Female,2023-04-28,12:16,312967,52.729927091773554,8.27708849396967
Germany,B.Tech,Full time,12,AeroSpace Engineer,130122.47,Indeed,Female,2022-12-11,15:40,196190,51.58800342314725,12.895161252595678
India,B.Tech,Full time,12,AeroSpace Engineer,108941.93,Indeed,Female,2022-12-03,13:13,268003,23.118866997358083,72.03868848891382
India,B.Tech,Full time,9,Data Scientist,63355.35,Indeed,Female,2021-09-30,14:58,375230,25.27360431077272,96.45207584477923
India,B.Tech,Full time,8,AeroSpace Engineer,79252.06,Indeed,Female,2021-08-15,12:28,197696,20.42285291258606,92.42304711947665
Germany,B.Tech,Full time,6,Art Teacher,81978.92,Indeed,Female,2021-11-07,14:57,362140,47.58793628661789,8.280486902410836
Germany,B.Tech,Full time,18,AeroSpace Engineer,113335.88,Indeed,Female,2020-07-14,14:55,384319,49.066489342432796,13.004118699561339
India,B.Tech,Full time,11,Data Scientist,66339.35,Indeed,Female,2022-10-18,17:40,222543,34.406155107001624,77.26219701842855
Germany,B.Tech,Full time,17,Data Scientist,27006.45,Indeed,Female,2022-03-25,16:12,491517,47.93357294844853,10.434097203462493
Germany,B.Tech,Full time,3,Art Teacher,68691.79,Indeed,Female,2022-05-25,14:27,492766,47.61203809627564,8.932541148612462
India,B.Tech,Full time,19,Data Scientist,75311.31,Indeed,Female,2021-04-08,15:53,117871,17.19924749513116,79.7030576851815
India,B.Tech,Full time,3,Art Teacher,61480.83,Indeed,Female,2021-09-05,12:26,298099,19.757733680062763,72.4272654533868
India,B.Tech,Full time,7,Data Scientist,23993.98,Indeed,Female,2021-06-24,15:11,350420,27.054294019308436,85.95857117318236
India,B.Tech,Full time,14,Data Scientist,98986.96,Indeed,Female,2021-07-14,17:22,428220,13.408605145029684,80.16037677497522
